Date,log_return,log_volume,log_volume_diff,co_log_ret,log_ret_rolling_z,garman-klass,gk_diff,gk_diff2,negative_return,positive_return,day_sin,day_cos,log_vix,log_vix_return,gk_ma5,gk_ma21,garch,target
2024-02-15,0.005804372674040437,22.143471166605977,0.07327569180191418,0.005300558204162093,0.4532498692831634,0.33401503120541515,-0.24670595077646035,-0.12229450572752726,0.0,0.005804372674040437,-0.587785252292473,-0.8090169943749475,2.6397713766859487,-0.026066983565291135,0.4744899179222247,0.44769969917284125,0.7217517870418487,0.45218837160044606
2024-02-16,-0.0048150435759612975,22.066984062032763,-0.07648710457321428,-0.005093330396731352,-0.8184860449062172,0.45218837160044606,0.11817334039503091,0.36487929117149126,-0.0048150435759612975,0.0,-0.9510565162951536,0.30901699437494723,2.656054889910667,0.016283513224718327,0.5022350023666108,0.439996550764488,0.7218449215351825,0.5223038425724142
2024-02-20,-0.006023426465818105,22.118242398696975,0.05125833666421187,-0.0027717618872936086,-0.9189289387984161,0.5223038425724142,0.07011547097196819,-0.04805786942306273,-0.006023426465818105,0.0,0.9510565162951535,0.30901699437494745,2.73566537308291,0.07961048317224284,0.518872130878192,0.43605445657207526,0.7202454381115486,0.47522305310044727
2024-02-21,0.001263401495103622,22.055206963939916,-0.06303543475705808,0.0037748342794798224,0.09766974840995042,0.47522305310044727,-0.04708078947196698,-0.11719626044393516,0.0,0.001263401495103622,0.5877852522924732,-0.8090169943749473,2.7304638058861697,-0.005201567196740253,0.47289025609211965,0.44189204235407026,0.718626825709099,0.501153770811011
2024-02-22,0.020902888666403996,22.12240485142317,0.06719788748325328,0.009520193193696735,2.00747022786735,0.501153770811011,0.02593071771056371,0.07301150718253069,0.0,0.020902888666403996,-0.587785252292473,-0.8090169943749475,2.6769034694817853,-0.0535603364043844,0.45697681385794675,0.45117773288735497,0.7308829469384271,0.3831657514044709
2024-02-23,0.0003478870265016809,22.02421742844949,-0.09818742297368033,-0.002378892300968829,-0.1529706707411333,0.3831657514044709,-0.11798801940654008,-0.1439187371171038,0.0,0.0003478870265016809,-0.9510565162951536,0.30901699437494723,2.6210388241125804,-0.05586464536920488,0.4668069578977579,0.4464147015722212,0.7317298403492183,0.2784330253286266
2024-02-26,-0.0037939392446677545,22.02724595434462,0.0030285258951323613,-0.0046189791455353525,-0.48644148250280483,0.2784330253286266,-0.10473272607584427,0.013255293330695805,-0.0037939392446677545,0.0,0.0,1.0,2.6203112701361366,-0.0007275539764437511,0.43205588864339395,0.4403353507039944,0.7304476791004563,0.32346486851853995
2024-02-27,0.0017048955387206632,22.090874197365537,0.06362824302091497,0.0007052409639456062,0.061839220011246504,0.32346486851853995,0.04503184318991332,0.1497645692657576,0.0,0.0017048955387206632,0.9510565162951535,0.30901699437494745,2.5974910332585845,-0.02282023687755208,0.3922880938326191,0.43843183850755246,0.7284176639291459,0.26351962800674755
2024-02-28,-0.0016595313211116292,22.055465615574487,-0.03540858179104944,0.0005049976278407797,-0.49288745133756456,0.26351962800674755,-0.0599452405117924,-0.10497708370170572,-0.0016595313211116292,0.0,0.5877852522924732,-0.8090169943749473,2.62756296121466,0.030071927956075495,0.3499474088138792,0.431432888957502,0.7261969665044207,0.5845421107914383
2024-02-29,0.00521547045579851,22.37571342936294,0.3202478137884519,0.0021431068603652726,0.4274602405468778,0.5845421107914383,0.3210224827846907,0.3809677232964831,0.0,0.00521547045579851,-0.587785252292473,-0.8090169943749475,2.5952546784889754,-0.032308282725684645,0.3666250768099647,0.44914841785347065,0.725852679159062,0.4331423153024412
